index,metric,point,value
9261,hist_find_depth,1,158482005
9261,hist_find_depth,2,1326352
9261,hist_find_depth,3,164450
9261,hist_find_depth,4,22548
9261,hist_find_depth,5,3771
9261,hist_find_depth,6,707
9261,hist_find_depth,7,135
9261,hist_find_depth,8,27
9261,hist_find_depth,9,4
9261,hist_find_depth,10,0
9261,hist_find_depth,11,1
9262,hist_cross_node_write,0,79000001
9262,hist_cross_node_write,1,0
9262,hist_cross_node_write,2,999999
9263,hist_all_cross_node_access,0,78999889
9263,hist_all_cross_node_access,1,93
9263,hist_all_cross_node_access,2,17
9263,hist_all_cross_node_access,3,2
9263,hist_all_cross_node_access,4,999965
9263,hist_all_cross_node_access,5,31
9263,hist_all_cross_node_access,6,2
9263,hist_all_cross_node_access,7,1
9264,hist_cross_node_find_depth,0,0
9265,hist_cross_node_read,0,80000000
9266,hist_local_find_depth,0,0
9266,hist_local_find_depth,1,158490819
9266,hist_local_find_depth,2,1320955
9266,hist_local_find_depth,3,161667
9266,hist_local_find_depth,4,22029
9266,hist_local_find_depth,5,3692
9266,hist_local_find_depth,6,670
9266,hist_local_find_depth,7,141
9266,hist_local_find_depth,8,22
9266,hist_local_find_depth,9,4
9266,hist_local_find_depth,10,1
9267,hist_find_depth,0,0
9267,hist_find_depth,1,158490819
9267,hist_find_depth,2,1320955
9267,hist_find_depth,3,161667
9267,hist_find_depth,4,22029
9267,hist_find_depth,5,3692
9267,hist_find_depth,6,670
9267,hist_find_depth,7,141
9267,hist_find_depth,8,22
9267,hist_find_depth,9,4
9267,hist_find_depth,10,1
9268,hist_cross_node_write,0,79000001
9268,hist_cross_node_write,1,0
9268,hist_cross_node_write,2,999999
9269,hist_all_cross_node_access,0,78999906
9269,hist_all_cross_node_access,1,80
9269,hist_all_cross_node_access,2,13
9269,hist_all_cross_node_access,3,2
9269,hist_all_cross_node_access,4,999957
9269,hist_all_cross_node_access,5,40
9269,hist_all_cross_node_access,6,2
9270,hist_cross_node_find_depth,0,0
9271,hist_cross_node_read,0,80000000
9272,hist_local_find_depth,0,0
9272,hist_local_find_depth,1,158506801
9272,hist_local_find_depth,2,1310072
9272,hist_local_find_depth,3,157588
9272,hist_local_find_depth,4,21214
9272,hist_local_find_depth,5,3527
9272,hist_local_find_depth,6,663
9272,hist_local_find_depth,7,108
9272,hist_local_find_depth,8,25
9272,hist_local_find_depth,9,1
9272,hist_local_find_depth,10,1
9273,hist_find_depth,0,0
9273,hist_find_depth,1,158506801
9273,hist_find_depth,2,1310072
9273,hist_find_depth,3,157588
9273,hist_find_depth,4,21214
9273,hist_find_depth,5,3527
9273,hist_find_depth,6,663
9273,hist_find_depth,7,108
9273,hist_find_depth,8,25
9273,hist_find_depth,9,1
9273,hist_find_depth,10,1
9274,hist_cross_node_write,0,79000001
9274,hist_cross_node_write,1,0
9274,hist_cross_node_write,2,999999
9275,hist_all_cross_node_access,0,78999912
9275,hist_all_cross_node_access,1,82
9275,hist_all_cross_node_access,2,7
9275,hist_all_cross_node_access,3,0
9275,hist_all_cross_node_access,4,999958
9275,hist_all_cross_node_access,5,38
9275,hist_all_cross_node_access,6,2
9275,hist_all_cross_node_access,7,1
9276,hist_cross_node_find_depth,0,0
9277,hist_cross_node_read,0,80000000
9278,hist_local_find_depth,0,0
9278,hist_local_find_depth,1,158509448
9278,hist_local_find_depth,2,1308635
9278,hist_local_find_depth,3,156648
9278,hist_local_find_depth,4,20946
9278,hist_local_find_depth,5,3549
9278,hist_local_find_depth,6,645
9278,hist_local_find_depth,7,108
9278,hist_local_find_depth,8,17
9278,hist_local_find_depth,9,4
9279,hist_find_depth,0,0
9279,hist_find_depth,1,158509448
9279,hist_find_depth,2,1308635
9279,hist_find_depth,3,156648
9279,hist_find_depth,4,20946
9279,hist_find_depth,5,3549
9279,hist_find_depth,6,645
9279,hist_find_depth,7,108
9279,hist_find_depth,8,17
9279,hist_find_depth,9,4
9280,hist_cross_node_write,0,79000001
9280,hist_cross_node_write,1,0
9280,hist_cross_node_write,2,999999
9281,hist_all_cross_node_access,0,78999890
9281,hist_all_cross_node_access,1,97
9281,hist_all_cross_node_access,2,13
9281,hist_all_cross_node_access,3,1
9281,hist_all_cross_node_access,4,999961
9281,hist_all_cross_node_access,5,31
9281,hist_all_cross_node_access,6,6
9281,hist_all_cross_node_access,7,1
9282,hist_cross_node_find_depth,0,0
9283,hist_cross_node_read,0,80000000
9284,hist_local_find_depth,0,0
9284,hist_local_find_depth,1,158509083
9284,hist_local_find_depth,2,1308924
9284,hist_local_find_depth,3,156852
9284,hist_local_find_depth,4,20846
9284,hist_local_find_depth,5,3522
9284,hist_local_find_depth,6,645
9284,hist_local_find_depth,7,108
9284,hist_local_find_depth,8,18
9284,hist_local_find_depth,9,1
9284,hist_local_find_depth,10,1
9285,hist_find_depth,0,0
9285,hist_find_depth,1,158509083
9285,hist_find_depth,2,1308924
9285,hist_find_depth,3,156852
9285,hist_find_depth,4,20846
9285,hist_find_depth,5,3522
9285,hist_find_depth,6,645
9285,hist_find_depth,7,108
9285,hist_find_depth,8,18
9285,hist_find_depth,9,1
9285,hist_find_depth,10,1
9286,hist_cross_node_write,0,79000001
9286,hist_cross_node_write,1,0
9286,hist_cross_node_write,2,999999
9287,hist_all_cross_node_access,0,78999906
9287,hist_all_cross_node_access,1,88
9287,hist_all_cross_node_access,2,6
9287,hist_all_cross_node_access,3,1
9287,hist_all_cross_node_access,4,999961
9287,hist_all_cross_node_access,5,36
9287,hist_all_cross_node_access,6,2
9288,hist_cross_node_find_depth,0,153202699
9288,hist_cross_node_find_depth,1,5895599
9288,hist_cross_node_find_depth,2,899951
9288,hist_cross_node_find_depth,3,1627
9288,hist_cross_node_find_depth,4,119
9288,hist_cross_node_find_depth,5,5
9289,hist_cross_node_read,0,76931315
9289,hist_cross_node_read,1,1170951
9289,hist_cross_node_read,2,882876
9289,hist_cross_node_read,3,410394
9289,hist_cross_node_read,4,582036
9289,hist_cross_node_read,5,5452
9289,hist_cross_node_read,6,1918
9289,hist_cross_node_read,7,14972
9289,hist_cross_node_read,8,71
9289,hist_cross_node_read,9,11
9289,hist_cross_node_read,10,4
9290,hist_local_find_depth,0,0
9290,hist_local_find_depth,1,83506523
9290,hist_local_find_depth,2,76078400
9290,hist_local_find_depth,3,383995
9290,hist_local_find_depth,4,29295
9290,hist_local_find_depth,5,1724
9290,hist_local_find_depth,6,58
9290,hist_local_find_depth,7,5
9291,hist_find_depth,0,0
9291,hist_find_depth,1,79388549
9291,hist_find_depth,2,77627747
9291,hist_find_depth,3,2108629
9291,hist_find_depth,4,720799
9291,hist_find_depth,5,137564
9291,hist_find_depth,6,15606
9291,hist_find_depth,7,1060
9291,hist_find_depth,8,42
9291,hist_find_depth,9,4
9292,hist_cross_node_write,0,79983073
9292,hist_cross_node_write,1,16927
9293,hist_all_cross_node_access,0,76931315
9293,hist_all_cross_node_access,1,1170951
9293,hist_all_cross_node_access,2,870070
9293,hist_all_cross_node_access,3,423070
9293,hist_all_cross_node_access,4,578260
9293,hist_all_cross_node_access,5,9345
9293,hist_all_cross_node_access,6,1868
9293,hist_all_cross_node_access,7,15033
9293,hist_all_cross_node_access,8,66
9293,hist_all_cross_node_access,9,18
9293,hist_all_cross_node_access,10,4
9294,hist_cross_node_find_depth,0,153306529
9294,hist_cross_node_find_depth,1,5795448
9294,hist_cross_node_find_depth,2,896296
9294,hist_cross_node_find_depth,3,1601
9294,hist_cross_node_find_depth,4,116
9294,hist_cross_node_find_depth,5,8
9294,hist_cross_node_find_depth,6,2
9295,hist_cross_node_read,0,77006647
9295,hist_cross_node_read,1,1115024
9295,hist_cross_node_read,2,870160
9295,hist_cross_node_read,3,408482
9295,hist_cross_node_read,4,576613
9295,hist_cross_node_read,5,5153
9295,hist_cross_node_read,6,2072
9295,hist_cross_node_read,7,15751
9295,hist_cross_node_read,8,82
9295,hist_cross_node_read,9,14
9295,hist_cross_node_read,10,0
9295,hist_cross_node_read,11,1
9295,hist_cross_node_read,12,1
9296,hist_local_find_depth,0,0
9296,hist_local_find_depth,1,83576686
9296,hist_local_find_depth,2,76010204
9296,hist_local_find_depth,3,382412
9296,hist_local_find_depth,4,28982
9296,hist_local_find_depth,5,1650
9296,hist_local_find_depth,6,63
9296,hist_local_find_depth,7,3
9297,hist_find_depth,0,0
9297,hist_find_depth,1,79473214
9297,hist_find_depth,2,77632725
9297,hist_find_depth,3,2023113
9297,hist_find_depth,4,718102
9297,hist_find_depth,5,136391
9297,hist_find_depth,6,15340
9297,hist_find_depth,7,1062
9297,hist_find_depth,8,51
9297,hist_find_depth,9,2
9298,hist_cross_node_write,0,79983134
9298,hist_cross_node_write,1,16866
9299,hist_all_cross_node_access,0,77006647
9299,hist_all_cross_node_access,1,1115024
9299,hist_all_cross_node_access,2,857629
9299,hist_all_cross_node_access,3,420879
9299,hist_all_cross_node_access,4,572648
9299,hist_all_cross_node_access,5,9241
9299,hist_all_cross_node_access,6,1998
9299,hist_all_cross_node_access,7,15836
9299,hist_all_cross_node_access,8,76
9299,hist_all_cross_node_access,9,20
9299,hist_all_cross_node_access,10,0
9299,hist_all_cross_node_access,11,1
9299,hist_all_cross_node_access,12,1
9300,hist_cross_node_find_depth,0,153335214
9300,hist_cross_node_find_depth,1,5768914
9300,hist_cross_node_find_depth,2,894187
9300,hist_cross_node_find_depth,3,1570
9300,hist_cross_node_find_depth,4,107
9300,hist_cross_node_find_depth,5,8
9301,hist_cross_node_read,0,77021886
9301,hist_cross_node_read,1,1115029
9301,hist_cross_node_read,2,860208
9301,hist_cross_node_read,3,406873
9301,hist_cross_node_read,4,572170
9301,hist_cross_node_read,5,5072
9301,hist_cross_node_read,6,2136
9301,hist_cross_node_read,7,16518
9301,hist_cross_node_read,8,82
9301,hist_cross_node_read,9,22
9301,hist_cross_node_read,10,4
9302,hist_local_find_depth,0,0
9302,hist_local_find_depth,1,83586062
9302,hist_local_find_depth,2,76002552
9302,hist_local_find_depth,3,381351
9302,hist_local_find_depth,4,28370
9302,hist_local_find_depth,5,1604
9302,hist_local_find_depth,6,59
9302,hist_local_find_depth,7,2
9303,hist_find_depth,0,0
9303,hist_find_depth,1,79486237
9303,hist_find_depth,2,77644525
9303,hist_find_depth,3,2000860
9303,hist_find_depth,4,717230
9303,hist_find_depth,5,135217
9303,hist_find_depth,6,14880
9303,hist_find_depth,7,1007
9303,hist_find_depth,8,44
9304,hist_cross_node_write,0,79983208
9304,hist_cross_node_write,1,16792
9305,hist_all_cross_node_access,0,77021886
9305,hist_all_cross_node_access,1,1115029
9305,hist_all_cross_node_access,2,847861
9305,hist_all_cross_node_access,3,419088
9305,hist_all_cross_node_access,4,568082
9305,hist_all_cross_node_access,5,9285
9305,hist_all_cross_node_access,6,2063
9305,hist_all_cross_node_access,7,16598
9305,hist_all_cross_node_access,8,77
9305,hist_all_cross_node_access,9,27
9305,hist_all_cross_node_access,10,3
9305,hist_all_cross_node_access,11,1
9306,hist_cross_node_find_depth,0,153379240
9306,hist_cross_node_find_depth,1,5717342
9306,hist_cross_node_find_depth,2,901660
9306,hist_cross_node_find_depth,3,1638
9306,hist_cross_node_find_depth,4,113
9306,hist_cross_node_find_depth,5,7
9307,hist_cross_node_read,0,77126196
9307,hist_cross_node_read,1,894239
9307,hist_cross_node_read,2,938286
9307,hist_cross_node_read,3,427302
9307,hist_cross_node_read,4,601254
9307,hist_cross_node_read,5,3035
9307,hist_cross_node_read,6,1025
9307,hist_cross_node_read,7,8614
9307,hist_cross_node_read,8,36
9307,hist_cross_node_read,9,10
9307,hist_cross_node_read,10,2
9307,hist_cross_node_read,11,1
9308,hist_local_find_depth,0,0
9308,hist_local_find_depth,1,83714347
9308,hist_local_find_depth,2,75884149
9308,hist_local_find_depth,3,373792
9308,hist_local_find_depth,4,26222
9308,hist_local_find_depth,5,1421
9308,hist_local_find_depth,6,65
9308,hist_local_find_depth,7,4
9309,hist_find_depth,0,0
9309,hist_find_depth,1,79637792
9309,hist_find_depth,2,77516442
9309,hist_find_depth,3,1973248
9309,hist_find_depth,4,726047
9309,hist_find_depth,5,131946
9309,hist_find_depth,6,13573
9309,hist_find_depth,7,901
9309,hist_find_depth,8,47
9309,hist_find_depth,9,4
9310,hist_cross_node_write,0,79982131
9310,hist_cross_node_write,1,17869
9311,hist_all_cross_node_access,0,77126196
9311,hist_all_cross_node_access,1,894237
9311,hist_all_cross_node_access,2,922926
9311,hist_all_cross_node_access,3,442531
9311,hist_all_cross_node_access,4,599067
9311,hist_all_cross_node_access,5,5346
9311,hist_all_cross_node_access,6,996
9311,hist_all_cross_node_access,7,8651
9311,hist_all_cross_node_access,8,33
9311,hist_all_cross_node_access,9,14
9311,hist_all_cross_node_access,10,2
9311,hist_all_cross_node_access,11,1
9312,hist_cross_node_find_depth,0,153434940
9312,hist_cross_node_find_depth,1,5658148
9312,hist_cross_node_find_depth,2,905216
9312,hist_cross_node_find_depth,3,1586
9312,hist_cross_node_find_depth,4,104
9312,hist_cross_node_find_depth,5,6
9313,hist_cross_node_read,0,77143981
9313,hist_cross_node_read,1,916040
9313,hist_cross_node_read,2,903029
9313,hist_cross_node_read,3,431038
9313,hist_cross_node_read,4,593857
9313,hist_cross_node_read,5,3151
9313,hist_cross_node_read,6,968
9313,hist_cross_node_read,7,7882
9313,hist_cross_node_read,8,39
9313,hist_cross_node_read,9,13
9313,hist_cross_node_read,10,2
9314,hist_local_find_depth,0,0
9314,hist_local_find_depth,1,83679238
9314,hist_local_find_depth,2,75924357
9314,hist_local_find_depth,3,369772
9314,hist_local_find_depth,4,25242
9314,hist_local_find_depth,5,1330
9314,hist_local_find_depth,6,60
9314,hist_local_find_depth,7,1
9315,hist_find_depth,0,0
9315,hist_find_depth,1,79595929
9315,hist_find_depth,2,77622013
9315,hist_find_depth,3,1907753
9315,hist_find_depth,4,730447
9315,hist_find_depth,5,130041
9315,hist_find_depth,6,12931
9315,hist_find_depth,7,845
9315,hist_find_depth,8,40
9315,hist_find_depth,9,1
9316,hist_cross_node_write,0,79982055
9316,hist_cross_node_write,1,17944
9316,hist_cross_node_write,2,1
9317,hist_all_cross_node_access,0,77143981
9317,hist_all_cross_node_access,1,916040
9317,hist_all_cross_node_access,2,887407
9317,hist_all_cross_node_access,3,446545
9317,hist_all_cross_node_access,4,591811
9317,hist_all_cross_node_access,5,5303
9317,hist_all_cross_node_access,6,941
9317,hist_all_cross_node_access,7,7918
9317,hist_all_cross_node_access,8,36
9317,hist_all_cross_node_access,9,16
9317,hist_all_cross_node_access,10,2
9318,hist_cross_node_find_depth,0,153466195
9318,hist_cross_node_find_depth,1,5628729
9318,hist_cross_node_find_depth,2,903377
9318,hist_cross_node_find_depth,3,1595
9318,hist_cross_node_find_depth,4,99
9318,hist_cross_node_find_depth,5,5
9319,hist_cross_node_read,0,77192003
9319,hist_cross_node_read,1,834131
9319,hist_cross_node_read,2,930216
9319,hist_cross_node_read,3,431639
9319,hist_cross_node_read,4,600668
9319,hist_cross_node_read,5,2588
9319,hist_cross_node_read,6,980
9319,hist_cross_node_read,7,7729
9319,hist_cross_node_read,8,35
9319,hist_cross_node_read,9,9
9319,hist_cross_node_read,10,0
9319,hist_cross_node_read,11,2
9320,hist_local_find_depth,0,0
9320,hist_local_find_depth,1,83760811
9320,hist_local_find_depth,2,75844582
9320,hist_local_find_depth,3,368242
9320,hist_local_find_depth,4,25016
9320,hist_local_find_depth,5,1295
9320,hist_local_find_depth,6,52
9320,hist_local_find_depth,7,2
9321,hist_find_depth,0,0
9321,hist_find_depth,1,79694003
9321,hist_find_depth,2,77539454
9321,hist_find_depth,3,1894284
9321,hist_find_depth,4,729238
9321,hist_find_depth,5,129446
9321,hist_find_depth,6,12759
9321,hist_find_depth,7,774
9321,hist_find_depth,8,40
9321,hist_find_depth,9,2
9322,hist_cross_node_write,0,79981993
9322,hist_cross_node_write,1,18006
9322,hist_cross_node_write,2,1
9323,hist_all_cross_node_access,0,77192003
9323,hist_all_cross_node_access,1,834131
9323,hist_all_cross_node_access,2,914480
9323,hist_all_cross_node_access,3,447262
9323,hist_all_cross_node_access,4,598670
9323,hist_all_cross_node_access,5,4690
9323,hist_all_cross_node_access,6,956
9323,hist_all_cross_node_access,7,7761
9323,hist_all_cross_node_access,8,32
9323,hist_all_cross_node_access,9,12
9323,hist_all_cross_node_access,10,1
9323,hist_all_cross_node_access,11,2
9324,hist_cross_node_find_depth,0,125960917
9324,hist_cross_node_find_depth,1,34000541
9324,hist_cross_node_find_depth,2,36948
9324,hist_cross_node_find_depth,3,1510
9324,hist_cross_node_find_depth,4,81
9324,hist_cross_node_find_depth,5,3
9325,hist_cross_node_read,0,48370204
9325,hist_cross_node_read,1,30516384
9325,hist_cross_node_read,2,939904
9325,hist_cross_node_read,3,50115
9325,hist_cross_node_read,4,120379
9325,hist_cross_node_read,5,1542
9325,hist_cross_node_read,6,1315
9325,hist_cross_node_read,7,75
9325,hist_cross_node_read,8,78
9325,hist_cross_node_read,9,3
9325,hist_cross_node_read,10,1
9326,hist_local_find_depth,0,360879
9326,hist_local_find_depth,1,107044272
9326,hist_local_find_depth,2,51494513
9326,hist_local_find_depth,3,967154
9326,hist_local_find_depth,4,120068
9326,hist_local_find_depth,5,12018
9326,hist_local_find_depth,6,1024
9326,hist_local_find_depth,7,65
9326,hist_local_find_depth,8,7
9327,hist_find_depth,0,389
9327,hist_find_depth,1,75089647
9327,hist_find_depth,2,82653562
9327,hist_find_depth,3,1907813
9327,hist_find_depth,4,306691
9327,hist_find_depth,5,37679
9327,hist_find_depth,6,3849
9327,hist_find_depth,7,341
9327,hist_find_depth,8,28
9327,hist_find_depth,9,1
9328,hist_cross_node_write,0,79982538
9328,hist_cross_node_write,1,17462
9329,hist_all_cross_node_access,0,48370204
9329,hist_all_cross_node_access,1,30516384
9329,hist_all_cross_node_access,2,928099
9329,hist_all_cross_node_access,3,61878
9329,hist_all_cross_node_access,4,114915
9329,hist_all_cross_node_access,5,7042
9329,hist_all_cross_node_access,6,1223
9329,hist_all_cross_node_access,7,173
9329,hist_all_cross_node_access,8,73
9329,hist_all_cross_node_access,9,8
9329,hist_all_cross_node_access,10,1
9330,hist_cross_node_find_depth,0,125963301
9330,hist_cross_node_find_depth,1,33998035
9330,hist_cross_node_find_depth,2,37073
9330,hist_cross_node_find_depth,3,1511
9330,hist_cross_node_find_depth,4,77
9330,hist_cross_node_find_depth,5,2
9330,hist_cross_node_find_depth,6,1
9331,hist_cross_node_read,0,48366847
9331,hist_cross_node_read,1,30519748
9331,hist_cross_node_read,2,939969
9331,hist_cross_node_read,3,50079
9331,hist_cross_node_read,4,120340
9331,hist_cross_node_read,5,1559
9331,hist_cross_node_read,6,1318
9331,hist_cross_node_read,7,57
9331,hist_cross_node_read,8,76
9331,hist_cross_node_read,9,3
9331,hist_cross_node_read,10,3
9331,hist_cross_node_read,11,0
9331,hist_cross_node_read,12,1
9332,hist_local_find_depth,0,360984
9332,hist_local_find_depth,1,107040222
9332,hist_local_find_depth,2,51497333
9332,hist_local_find_depth,3,967768
9332,hist_local_find_depth,4,120401
9332,hist_local_find_depth,5,12172
9332,hist_local_find_depth,6,1047
9332,hist_local_find_depth,7,68
9332,hist_local_find_depth,8,5
9333,hist_find_depth,0,388
9333,hist_find_depth,1,75087988
9333,hist_find_depth,2,82654767
9333,hist_find_depth,3,1907339
9333,hist_find_depth,4,307316
9333,hist_find_depth,5,37957
9333,hist_find_depth,6,3848
9333,hist_find_depth,7,361
9333,hist_find_depth,8,35
9333,hist_find_depth,9,1
9334,hist_cross_node_write,0,79982521
9334,hist_cross_node_write,1,17479
9335,hist_all_cross_node_access,0,48366847
9335,hist_all_cross_node_access,1,30519747
9335,hist_all_cross_node_access,2,928135
9335,hist_all_cross_node_access,3,61878
9335,hist_all_cross_node_access,4,114875
9335,hist_all_cross_node_access,5,7056
9335,hist_all_cross_node_access,6,1225
9335,hist_all_cross_node_access,7,154
9335,hist_all_cross_node_access,8,71
9335,hist_all_cross_node_access,9,8
9335,hist_all_cross_node_access,10,3
9335,hist_all_cross_node_access,11,0
9335,hist_all_cross_node_access,12,1
9336,hist_cross_node_find_depth,0,125968254
9336,hist_cross_node_find_depth,1,33992991
9336,hist_cross_node_find_depth,2,37139
9336,hist_cross_node_find_depth,3,1523
9336,hist_cross_node_find_depth,4,90
9336,hist_cross_node_find_depth,5,3
9337,hist_cross_node_read,0,48364030
9337,hist_cross_node_read,1,30522989
9337,hist_cross_node_read,2,939377
9337,hist_cross_node_read,3,50146
9337,hist_cross_node_read,4,120429
9337,hist_cross_node_read,5,1559
9337,hist_cross_node_read,6,1314
9337,hist_cross_node_read,7,72
9337,hist_cross_node_read,8,79
9337,hist_cross_node_read,9,3
9337,hist_cross_node_read,10,2
9338,hist_local_find_depth,0,361502
9338,hist_local_find_depth,1,107033682
9338,hist_local_find_depth,2,51504264
9338,hist_local_find_depth,3,966951
9338,hist_local_find_depth,4,120355
9338,hist_local_find_depth,5,12194
9338,hist_local_find_depth,6,968
9338,hist_local_find_depth,7,77
9338,hist_local_find_depth,8,7
9339,hist_find_depth,0,388
9339,hist_find_depth,1,75086625
9339,hist_find_depth,2,82657564
9339,hist_find_depth,3,1906279
9339,hist_find_depth,4,306906
9339,hist_find_depth,5,38009
9339,hist_find_depth,6,3834
9339,hist_find_depth,7,355
9339,hist_find_depth,8,39
9339,hist_find_depth,9,1
9340,hist_cross_node_write,0,79982520
9340,hist_cross_node_write,1,17479
9340,hist_cross_node_write,2,1
9341,hist_all_cross_node_access,0,48364030
9341,hist_all_cross_node_access,1,30522989
9341,hist_all_cross_node_access,2,927574
9341,hist_all_cross_node_access,3,61908
9341,hist_all_cross_node_access,4,114936
9341,hist_all_cross_node_access,5,7087
9341,hist_all_cross_node_access,6,1228
9341,hist_all_cross_node_access,7,164
9341,hist_all_cross_node_access,8,74
9341,hist_all_cross_node_access,9,8
9341,hist_all_cross_node_access,10,2
9342,hist_cross_node_find_depth,0,125907411
9342,hist_cross_node_find_depth,1,34063094
9342,hist_cross_node_find_depth,2,28006
9342,hist_cross_node_find_depth,3,1400
9342,hist_cross_node_find_depth,4,85
9342,hist_cross_node_find_depth,5,2
9342,hist_cross_node_find_depth,6,1
9342,hist_cross_node_find_depth,7,1
9343,hist_cross_node_read,0,48307756
9343,hist_cross_node_read,1,30553594
9343,hist_cross_node_read,2,975290
9343,hist_cross_node_read,3,50916
9343,hist_cross_node_read,4,110001
9343,hist_cross_node_read,5,1598
9343,hist_cross_node_read,6,730
9343,hist_cross_node_read,7,80
9343,hist_cross_node_read,8,32
9343,hist_cross_node_read,9,1
9343,hist_cross_node_read,10,1
9343,hist_cross_node_read,11,0
9343,hist_cross_node_read,12,0
9343,hist_cross_node_read,13,0
9343,hist_cross_node_read,14,1
9344,hist_local_find_depth,0,359855
9344,hist_local_find_depth,1,107050530
9344,hist_local_find_depth,2,51463282
9344,hist_local_find_depth,3,980455
9344,hist_local_find_depth,4,130095
9344,hist_local_find_depth,5,14314
9344,hist_local_find_depth,6,1370
9344,hist_local_find_depth,7,89
9344,hist_local_find_depth,8,9
9344,hist_local_find_depth,9,1
9345,hist_find_depth,0,379
9345,hist_find_depth,1,75070877
9345,hist_find_depth,2,82627883
9345,hist_find_depth,3,1938141
9345,hist_find_depth,4,317023
9345,hist_find_depth,5,40816
9345,hist_find_depth,6,4448
9345,hist_find_depth,7,395
9345,hist_find_depth,8,32
9345,hist_find_depth,9,5
9345,hist_find_depth,10,1
9346,hist_cross_node_write,0,79982652
9346,hist_cross_node_write,1,17347
9346,hist_cross_node_write,2,1
9347,hist_all_cross_node_access,0,48307756
9347,hist_all_cross_node_access,1,30553593
9347,hist_all_cross_node_access,2,960645
9347,hist_all_cross_node_access,3,65523
9347,hist_all_cross_node_access,4,107438
9347,hist_all_cross_node_access,5,4187
9347,hist_all_cross_node_access,6,697
9347,hist_all_cross_node_access,7,126
9347,hist_all_cross_node_access,8,30
9347,hist_all_cross_node_access,9,3
9347,hist_all_cross_node_access,10,1
9347,hist_all_cross_node_access,11,0
9347,hist_all_cross_node_access,12,0
9347,hist_all_cross_node_access,13,0
9347,hist_all_cross_node_access,14,1
9348,hist_cross_node_find_depth,0,125904860
9348,hist_cross_node_find_depth,1,34065684
9348,hist_cross_node_find_depth,2,27917
9348,hist_cross_node_find_depth,3,1446
9348,hist_cross_node_find_depth,4,92
9348,hist_cross_node_find_depth,5,1
9349,hist_cross_node_read,0,48305757
9349,hist_cross_node_read,1,30555355
9349,hist_cross_node_read,2,975595
9349,hist_cross_node_read,3,51060
9349,hist_cross_node_read,4,109808
9349,hist_cross_node_read,5,1567
9349,hist_cross_node_read,6,736
9349,hist_cross_node_read,7,79
9349,hist_cross_node_read,8,38
9349,hist_cross_node_read,9,4
9349,hist_cross_node_read,10,1
9350,hist_local_find_depth,0,360624
9350,hist_local_find_depth,1,107050241
9350,hist_local_find_depth,2,51461050
9350,hist_local_find_depth,3,980739
9350,hist_local_find_depth,4,131496
9350,hist_local_find_depth,5,14375
9350,hist_local_find_depth,6,1365
9350,hist_local_find_depth,7,103
9350,hist_local_find_depth,8,7
9351,hist_find_depth,0,380
9351,hist_find_depth,1,75070496
9351,hist_find_depth,2,82625533
9351,hist_find_depth,3,1939442
9351,hist_find_depth,4,318416
9351,hist_find_depth,5,40806
9351,hist_find_depth,6,4499
9351,hist_find_depth,7,391
9351,hist_find_depth,8,33
9351,hist_find_depth,9,4
9352,hist_cross_node_write,0,79982613
9352,hist_cross_node_write,1,17387
9353,hist_all_cross_node_access,0,48305757
9353,hist_all_cross_node_access,1,30555355
9353,hist_all_cross_node_access,2,960889
9353,hist_all_cross_node_access,3,65734
9353,hist_all_cross_node_access,4,107251
9353,hist_all_cross_node_access,5,4144
9353,hist_all_cross_node_access,6,702
9353,hist_all_cross_node_access,7,125
9353,hist_all_cross_node_access,8,36
9353,hist_all_cross_node_access,9,6
9353,hist_all_cross_node_access,10,1
9354,hist_cross_node_find_depth,0,125907398
9354,hist_cross_node_find_depth,1,34063162
9354,hist_cross_node_find_depth,2,27926
9354,hist_cross_node_find_depth,3,1411
9354,hist_cross_node_find_depth,4,95
9354,hist_cross_node_find_depth,5,8
9355,hist_cross_node_read,0,48307359
9355,hist_cross_node_read,1,30553929
9355,hist_cross_node_read,2,975382
9355,hist_cross_node_read,3,50953
9355,hist_cross_node_read,4,109965
9355,hist_cross_node_read,5,1551
9355,hist_cross_node_read,6,731
9355,hist_cross_node_read,7,81
9355,hist_cross_node_read,8,41
9355,hist_cross_node_read,9,7
9355,hist_cross_node_read,10,1
9356,hist_local_find_depth,0,360007
9356,hist_local_find_depth,1,107049253
9356,hist_local_find_depth,2,51463213
9356,hist_local_find_depth,3,981260
9356,hist_local_find_depth,4,130416
9356,hist_local_find_depth,5,14362
9356,hist_local_find_depth,6,1405
9356,hist_local_find_depth,7,79
9356,hist_local_find_depth,8,5
9357,hist_find_depth,0,381
9357,hist_find_depth,1,75070309
9357,hist_find_depth,2,82627098
9357,hist_find_depth,3,1938781
9357,hist_find_depth,4,317816
9357,hist_find_depth,5,40665
9357,hist_find_depth,6,4507
9357,hist_find_depth,7,401
9357,hist_find_depth,8,41
9357,hist_find_depth,9,1
9358,hist_cross_node_write,0,79982602
9358,hist_cross_node_write,1,17398
9359,hist_all_cross_node_access,0,48307359
9359,hist_all_cross_node_access,1,30553929
9359,hist_all_cross_node_access,2,960687
9359,hist_all_cross_node_access,3,65620
9359,hist_all_cross_node_access,4,107372
9359,hist_all_cross_node_access,5,4162
9359,hist_all_cross_node_access,6,699
9359,hist_all_cross_node_access,7,123
9359,hist_all_cross_node_access,8,39
9359,hist_all_cross_node_access,9,9
9359,hist_all_cross_node_access,10,1
9360,hist_cross_node_find_depth,0,0
