DSU,N,E,ipf,ssf,shuffle,Score,Score Error
Adaptive3/squashing:hist_end,1000000,2000000,0.02,0.8,true,0,0
Usual,1000000,4000000,0.02,0.8,true,3314005.783,137113.838
Usual:hist_begin,1000000,4000000,0.02,0.8,true,0,0
Usual:hist_end,1000000,4000000,0.02,0.8,true,0,0
ParallelUnions/squashing,1000000,4000000,0.02,0.8,true,3736211.458,45813.269
ParallelUnions/squashing:hist_begin,1000000,4000000,0.02,0.8,true,0,0
ParallelUnions/squashing:hist_end,1000000,4000000,0.02,0.8,true,0,0
Adaptive2/squashing,1000000,4000000,0.02,0.8,true,3886079.527,43910.113
Adaptive2/squashing:hist_begin,1000000,4000000,0.02,0.8,true,0,0
Adaptive2/squashing:hist_end,1000000,4000000,0.02,0.8,true,0,0
Adaptive3/squashing,1000000,4000000,0.02,0.8,true,3705418.141,64181.895
Adaptive3/squashing:hist_begin,1000000,4000000,0.02,0.8,true,0,0
Adaptive3/squashing:hist_end,1000000,4000000,0.02,0.8,true,0,0
Usual,1000000,8000000,0.02,0.8,true,3517331.326,111698.428
Usual:hist_begin,1000000,8000000,0.02,0.8,true,0,0
Usual:hist_end,1000000,8000000,0.02,0.8,true,0,0
ParallelUnions/squashing,1000000,8000000,0.02,0.8,true,4179618.336,65343.968
ParallelUnions/squashing:hist_begin,1000000,8000000,0.02,0.8,true,0,0
ParallelUnions/squashing:hist_end,1000000,8000000,0.02,0.8,true,0,0
Adaptive2/squashing,1000000,8000000,0.02,0.8,true,4098873.949,54979.913
Adaptive2/squashing:hist_begin,1000000,8000000,0.02,0.8,true,0,0
Adaptive2/squashing:hist_end,1000000,8000000,0.02,0.8,true,0,0
Adaptive3/squashing,1000000,8000000,0.02,0.8,true,3983779.225,45659.354
Adaptive3/squashing:hist_begin,1000000,8000000,0.02,0.8,true,0,0
Adaptive3/squashing:hist_end,1000000,8000000,0.02,0.8,true,0,0
Usual,1000000,16000000,0.02,0.8,true,4318469.934,59701.802
Usual:hist_begin,1000000,16000000,0.02,0.8,true,0,0
Usual:hist_end,1000000,16000000,0.02,0.8,true,0,0
ParallelUnions/squashing,1000000,16000000,0.02,0.8,true,4432897.483,56694.833
ParallelUnions/squashing:hist_begin,1000000,16000000,0.02,0.8,true,0,0
ParallelUnions/squashing:hist_end,1000000,16000000,0.02,0.8,true,0,0
Adaptive2/squashing,1000000,16000000,0.02,0.8,true,4319495.010,33140.612
Adaptive2/squashing:hist_begin,1000000,16000000,0.02,0.8,true,0,0
Adaptive2/squashing:hist_end,1000000,16000000,0.02,0.8,true,0,0
Adaptive3/squashing,1000000,16000000,0.02,0.8,true,4127637.115,28295.914
Adaptive3/squashing:hist_begin,1000000,16000000,0.02,0.8,true,0,0
Adaptive3/squashing:hist_end,1000000,16000000,0.02,0.8,true,0,0
Usual,1000000,1000000,0.05,0.8,true,1812268.620,38791.914
Usual:hist_begin,1000000,1000000,0.05,0.8,true,0,0
Usual:hist_end,1000000,1000000,0.05,0.8,true,0,0
ParallelUnions/squashing,1000000,1000000,0.05,0.8,true,2581191.247,260732.224
ParallelUnions/squashing:hist_begin,1000000,1000000,0.05,0.8,true,0,0
ParallelUnions/squashing:hist_end,1000000,1000000,0.05,0.8,true,0,0
Adaptive2/squashing,1000000,1000000,0.05,0.8,true,2928993.307,77684.356
Adaptive2/squashing:hist_begin,1000000,1000000,0.05,0.8,true,0,0
Adaptive2/squashing:hist_end,1000000,1000000,0.05,0.8,true,0,0
Adaptive3/squashing,1000000,1000000,0.05,0.8,true,2901018.565,63129.616
Adaptive3/squashing:hist_begin,1000000,1000000,0.05,0.8,true,0,0
Adaptive3/squashing:hist_end,1000000,1000000,0.05,0.8,true,0,0
Usual,1000000,2000000,0.05,0.8,true,2343486.707,96933.449
Usual:hist_begin,1000000,2000000,0.05,0.8,true,0,0
Usual:hist_end,1000000,2000000,0.05,0.8,true,0,0
ParallelUnions/squashing,1000000,2000000,0.05,0.8,true,2829473.931,259808.515
ParallelUnions/squashing:hist_begin,1000000,2000000,0.05,0.8,true,0,0
ParallelUnions/squashing:hist_end,1000000,2000000,0.05,0.8,true,0,0
Adaptive2/squashing,1000000,2000000,0.05,0.8,true,3136936.314,86682.561
Adaptive2/squashing:hist_begin,1000000,2000000,0.05,0.8,true,0,0
Adaptive2/squashing:hist_end,1000000,2000000,0.05,0.8,true,0,0
Adaptive3/squashing,1000000,2000000,0.05,0.8,true,3080245.296,47815.561
Adaptive3/squashing:hist_begin,1000000,2000000,0.05,0.8,true,0,0
Adaptive3/squashing:hist_end,1000000,2000000,0.05,0.8,true,0,0
Usual,1000000,4000000,0.05,0.8,true,3144262.172,230633.501
Usual:hist_begin,1000000,4000000,0.05,0.8,true,0,0
Usual:hist_end,1000000,4000000,0.05,0.8,true,0,0
ParallelUnions/squashing,1000000,4000000,0.05,0.8,true,3482980.354,262190.949
ParallelUnions/squashing:hist_begin,1000000,4000000,0.05,0.8,true,0,0
ParallelUnions/squashing:hist_end,1000000,4000000,0.05,0.8,true,0,0
Adaptive2/squashing,1000000,4000000,0.05,0.8,true,3734166.647,82990.891
Adaptive2/squashing:hist_begin,1000000,4000000,0.05,0.8,true,0,0
Adaptive2/squashing:hist_end,1000000,4000000,0.05,0.8,true,0,0
Adaptive3/squashing,1000000,4000000,0.05,0.8,true,3631975.910,33083.850
Adaptive3/squashing:hist_begin,1000000,4000000,0.05,0.8,true,0,0
Adaptive3/squashing:hist_end,1000000,4000000,0.05,0.8,true,0,0
Usual,1000000,8000000,0.05,0.8,true,3765613.777,112870.841
Usual:hist_begin,1000000,8000000,0.05,0.8,true,0,0
Usual:hist_end,1000000,8000000,0.05,0.8,true,0,0
ParallelUnions/squashing,1000000,8000000,0.05,0.8,true,4158721.703,116886.780
ParallelUnions/squashing:hist_begin,1000000,8000000,0.05,0.8,true,0,0
ParallelUnions/squashing:hist_end,1000000,8000000,0.05,0.8,true,0,0
Adaptive2/squashing,1000000,8000000,0.05,0.8,true,4055767.771,62569.676
Adaptive2/squashing:hist_begin,1000000,8000000,0.05,0.8,true,0,0
Adaptive2/squashing:hist_end,1000000,8000000,0.05,0.8,true,0,0
Adaptive3/squashing,1000000,8000000,0.05,0.8,true,3914559.576,37619.204
Adaptive3/squashing:hist_begin,1000000,8000000,0.05,0.8,true,0,0
Adaptive3/squashing:hist_end,1000000,8000000,0.05,0.8,true,0,0
Usual,1000000,16000000,0.05,0.8,true,4287998.237,55334.659
Usual:hist_begin,1000000,16000000,0.05,0.8,true,0,0
Usual:hist_end,1000000,16000000,0.05,0.8,true,0,0
ParallelUnions/squashing,1000000,16000000,0.05,0.8,true,4394402.414,78506.444
ParallelUnions/squashing:hist_begin,1000000,16000000,0.05,0.8,true,0,0
ParallelUnions/squashing:hist_end,1000000,16000000,0.05,0.8,true,0,0
Adaptive2/squashing,1000000,16000000,0.05,0.8,true,4212179.434,92178.731
Adaptive2/squashing:hist_begin,1000000,16000000,0.05,0.8,true,0,0
Adaptive2/squashing:hist_end,1000000,16000000,0.05,0.8,true,0,0
Adaptive3/squashing,1000000,16000000,0.05,0.8,true,4094102.201,36726.801
Adaptive3/squashing:hist_begin,1000000,16000000,0.05,0.8,true,0,0
Adaptive3/squashing:hist_end,1000000,16000000,0.05,0.8,true,0,0
Usual,1000000,1000000,0.1,0.8,true,2219743.596,150721.270
Usual:hist_begin,1000000,1000000,0.1,0.8,true,0,0
Usual:hist_end,1000000,1000000,0.1,0.8,true,0,0
ParallelUnions/squashing,1000000,1000000,0.1,0.8,true,2705953.835,289510.972
ParallelUnions/squashing:hist_begin,1000000,1000000,0.1,0.8,true,0,0
ParallelUnions/squashing:hist_end,1000000,1000000,0.1,0.8,true,0,0
Adaptive2/squashing,1000000,1000000,0.1,0.8,true,2650206.051,54926.222
Adaptive2/squashing:hist_begin,1000000,1000000,0.1,0.8,true,0,0
Adaptive2/squashing:hist_end,1000000,1000000,0.1,0.8,true,0,0
Adaptive3/squashing,1000000,1000000,0.1,0.8,true,2658819.681,76025.743
Adaptive3/squashing:hist_begin,1000000,1000000,0.1,0.8,true,0,0
Adaptive3/squashing:hist_end,1000000,1000000,0.1,0.8,true,0,0
Usual,1000000,2000000,0.1,0.8,true,2275840.789,152216.822
Usual:hist_begin,1000000,2000000,0.1,0.8,true,0,0
Usual:hist_end,1000000,2000000,0.1,0.8,true,0,0
ParallelUnions/squashing,1000000,2000000,0.1,0.8,true,3029225.258,135100.998
ParallelUnions/squashing:hist_begin,1000000,2000000,0.1,0.8,true,0,0
ParallelUnions/squashing:hist_end,1000000,2000000,0.1,0.8,true,0,0
Adaptive2/squashing,1000000,2000000,0.1,0.8,true,3072190.711,44774.151
Adaptive2/squashing:hist_begin,1000000,2000000,0.1,0.8,true,0,0
Adaptive2/squashing:hist_end,1000000,2000000,0.1,0.8,true,0,0
Adaptive3/squashing,1000000,2000000,0.1,0.8,true,3060535.116,49610.699
Adaptive3/squashing:hist_begin,1000000,2000000,0.1,0.8,true,0,0
Adaptive3/squashing:hist_end,1000000,2000000,0.1,0.8,true,0,0
Usual,1000000,4000000,0.1,0.8,true,3148734.383,111864.742
Usual:hist_begin,1000000,4000000,0.1,0.8,true,0,0
Usual:hist_end,1000000,4000000,0.1,0.8,true,0,0
ParallelUnions/squashing,1000000,4000000,0.1,0.8,true,3713059.447,48999.625
ParallelUnions/squashing:hist_begin,1000000,4000000,0.1,0.8,true,0,0
ParallelUnions/squashing:hist_end,1000000,4000000,0.1,0.8,true,0,0
Adaptive2/squashing,1000000,4000000,0.1,0.8,true,3597799.491,132866.717
Adaptive2/squashing:hist_begin,1000000,4000000,0.1,0.8,true,0,0
Adaptive2/squashing:hist_end,1000000,4000000,0.1,0.8,true,0,0
Adaptive3/squashing,1000000,4000000,0.1,0.8,true,3529974.240,44985.603
Adaptive3/squashing:hist_begin,1000000,4000000,0.1,0.8,true,0,0
Adaptive3/squashing:hist_end,1000000,4000000,0.1,0.8,true,0,0
Usual,1000000,8000000,0.1,0.8,true,3970242.585,76198.594
Usual:hist_begin,1000000,8000000,0.1,0.8,true,0,0
Usual:hist_end,1000000,8000000,0.1,0.8,true,0,0
ParallelUnions/squashing,1000000,8000000,0.1,0.8,true,4248609.760,93021.074
ParallelUnions/squashing:hist_begin,1000000,8000000,0.1,0.8,true,0,0
ParallelUnions/squashing:hist_end,1000000,8000000,0.1,0.8,true,0,0
Adaptive2/squashing,1000000,8000000,0.1,0.8,true,3871517.266,141464.006
Adaptive2/squashing:hist_begin,1000000,8000000,0.1,0.8,true,0,0
Adaptive2/squashing:hist_end,1000000,8000000,0.1,0.8,true,0,0
Adaptive3/squashing,1000000,8000000,0.1,0.8,true,3851738.040,42540.841
Adaptive3/squashing:hist_begin,1000000,8000000,0.1,0.8,true,0,0
Adaptive3/squashing:hist_end,1000000,8000000,0.1,0.8,true,0,0
Usual,1000000,16000000,0.1,0.8,true,4400333.785,111249.952
Usual:hist_begin,1000000,16000000,0.1,0.8,true,0,0
Usual:hist_end,1000000,16000000,0.1,0.8,true,0,0
ParallelUnions/squashing,1000000,16000000,0.1,0.8,true,4464333.717,44294.183
ParallelUnions/squashing:hist_begin,1000000,16000000,0.1,0.8,true,0,0
ParallelUnions/squashing:hist_end,1000000,16000000,0.1,0.8,true,0,0
Adaptive2/squashing,1000000,16000000,0.1,0.8,true,4123689.375,87467.458
Adaptive2/squashing:hist_begin,1000000,16000000,0.1,0.8,true,0,0
Adaptive2/squashing:hist_end,1000000,16000000,0.1,0.8,true,0,0
Adaptive3/squashing,1000000,16000000,0.1,0.8,true,4039804.212,41556.450
Adaptive3/squashing:hist_begin,1000000,16000000,0.1,0.8,true,0,0
Adaptive3/squashing:hist_end,1000000,16000000,0.1,0.8,true,0,0
Usual,1000000,1000000,0.02,0.95,true,3517581.328,90751.032
Usual:hist_begin,1000000,1000000,0.02,0.95,true,0,0
Usual:hist_end,1000000,1000000,0.02,0.95,true,0,0
ParallelUnions/squashing,1000000,1000000,0.02,0.95,true,3691788.421,138988.207
ParallelUnions/squashing:hist_begin,1000000,1000000,0.02,0.95,true,0,0
ParallelUnions/squashing:hist_end,1000000,1000000,0.02,0.95,true,0,0
Adaptive2/squashing,1000000,1000000,0.02,0.95,true,3774404.095,70072.645
Adaptive2/squashing:hist_begin,1000000,1000000,0.02,0.95,true,0,0
Adaptive2/squashing:hist_end,1000000,1000000,0.02,0.95,true,0,0
Adaptive3/squashing,1000000,1000000,0.02,0.95,true,3606614.863,54234.419
Adaptive3/squashing:hist_begin,1000000,1000000,0.02,0.95,true,0,0
Adaptive3/squashing:hist_end,1000000,1000000,0.02,0.95,true,0,0
Usual,1000000,2000000,0.02,0.95,true,4127670.392,30747.351
Usual:hist_begin,1000000,2000000,0.02,0.95,true,0,0
Usual:hist_end,1000000,2000000,0.02,0.95,true,0,0
ParallelUnions/squashing,1000000,2000000,0.02,0.95,true,4105823.117,127815.750
ParallelUnions/squashing:hist_begin,1000000,2000000,0.02,0.95,true,0,0
ParallelUnions/squashing:hist_end,1000000,2000000,0.02,0.95,true,0,0
Adaptive2/squashing,1000000,2000000,0.02,0.95,true,4045817.977,61553.322
Adaptive2/squashing:hist_begin,1000000,2000000,0.02,0.95,true,0,0
Adaptive2/squashing:hist_end,1000000,2000000,0.02,0.95,true,0,0
Adaptive3/squashing,1000000,2000000,0.02,0.95,true,3853823.697,49161.414
Adaptive3/squashing:hist_begin,1000000,2000000,0.02,0.95,true,0,0
Adaptive3/squashing:hist_end,1000000,2000000,0.02,0.95,true,0,0
Usual,1000000,4000000,0.02,0.95,true,4392492.773,82632.449
Usual:hist_begin,1000000,4000000,0.02,0.95,true,0,0
Usual:hist_end,1000000,4000000,0.02,0.95,true,0,0
ParallelUnions/squashing,1000000,4000000,0.02,0.95,true,4491257.704,54124.930
ParallelUnions/squashing:hist_begin,1000000,4000000,0.02,0.95,true,0,0
ParallelUnions/squashing:hist_end,1000000,4000000,0.02,0.95,true,0,0
Adaptive2/squashing,1000000,4000000,0.02,0.95,true,4279443.910,32752.111
Adaptive2/squashing:hist_begin,1000000,4000000,0.02,0.95,true,0,0
Adaptive2/squashing:hist_end,1000000,4000000,0.02,0.95,true,0,0
Adaptive3/squashing,1000000,4000000,0.02,0.95,true,4064669.453,25372.769
Adaptive3/squashing:hist_begin,1000000,4000000,0.02,0.95,true,0,0
Adaptive3/squashing:hist_end,1000000,4000000,0.02,0.95,true,0,0
Usual,1000000,8000000,0.02,0.95,true,4643489.954,43804.230
Usual:hist_begin,1000000,8000000,0.02,0.95,true,0,0
Usual:hist_end,1000000,8000000,0.02,0.95,true,0,0
ParallelUnions/squashing,1000000,8000000,0.02,0.95,true,4722193.651,45501.149
ParallelUnions/squashing:hist_begin,1000000,8000000,0.02,0.95,true,0,0
ParallelUnions/squashing:hist_end,1000000,8000000,0.02,0.95,true,0,0
Adaptive2/squashing,1000000,8000000,0.02,0.95,true,4435138.251,27688.010
Adaptive2/squashing:hist_begin,1000000,8000000,0.02,0.95,true,0,0
Adaptive2/squashing:hist_end,1000000,8000000,0.02,0.95,true,0,0
Adaptive3/squashing,1000000,8000000,0.02,0.95,true,4179712.667,41418.201
Adaptive3/squashing:hist_begin,1000000,8000000,0.02,0.95,true,0,0
Adaptive3/squashing:hist_end,1000000,8000000,0.02,0.95,true,0,0
Usual,1000000,16000000,0.02,0.95,true,4760836.319,41410.632
Usual:hist_begin,1000000,16000000,0.02,0.95,true,0,0
Usual:hist_end,1000000,16000000,0.02,0.95,true,0,0
ParallelUnions/squashing,1000000,16000000,0.02,0.95,true,4800111.258,38663.798
ParallelUnions/squashing:hist_begin,1000000,16000000,0.02,0.95,true,0,0
ParallelUnions/squashing:hist_end,1000000,16000000,0.02,0.95,true,0,0
Adaptive2/squashing,1000000,16000000,0.02,0.95,true,4445083.939,40651.880
Adaptive2/squashing:hist_begin,1000000,16000000,0.02,0.95,true,0,0
Adaptive2/squashing:hist_end,1000000,16000000,0.02,0.95,true,0,0
Adaptive3/squashing,1000000,16000000,0.02,0.95,true,4229919.191,44055.825
Adaptive3/squashing:hist_begin,1000000,16000000,0.02,0.95,true,0,0
Adaptive3/squashing:hist_end,1000000,16000000,0.02,0.95,true,0,0
Usual,1000000,1000000,0.05,0.95,true,3455377.146,179078.673
Usual:hist_begin,1000000,1000000,0.05,0.95,true,0,0
Usual:hist_end,1000000,1000000,0.05,0.95,true,0,0
ParallelUnions/squashing,1000000,1000000,0.05,0.95,true,3702488.517,154350.161
ParallelUnions/squashing:hist_begin,1000000,1000000,0.05,0.95,true,0,0
ParallelUnions/squashing:hist_end,1000000,1000000,0.05,0.95,true,0,0
Adaptive2/squashing,1000000,1000000,0.05,0.95,true,3633581.314,50262.367
Adaptive2/squashing:hist_begin,1000000,1000000,0.05,0.95,true,0,0
Adaptive2/squashing:hist_end,1000000,1000000,0.05,0.95,true,0,0
Adaptive3/squashing,1000000,1000000,0.05,0.95,true,3488519.882,65627.209
Adaptive3/squashing:hist_begin,1000000,1000000,0.05,0.95,true,0,0
Adaptive3/squashing:hist_end,1000000,1000000,0.05,0.95,true,0,0
Usual,1000000,2000000,0.05,0.95,true,3768994.417,178064.371
Usual:hist_begin,1000000,2000000,0.05,0.95,true,0,0
Usual:hist_end,1000000,2000000,0.05,0.95,true,0,0
ParallelUnions/squashing,1000000,2000000,0.05,0.95,true,4158967.090,98477.790
ParallelUnions/squashing:hist_begin,1000000,2000000,0.05,0.95,true,0,0
ParallelUnions/squashing:hist_end,1000000,2000000,0.05,0.95,true,0,0
Adaptive2/squashing,1000000,2000000,0.05,0.95,true,3942648.861,46220.984
Adaptive2/squashing:hist_begin,1000000,2000000,0.05,0.95,true,0,0
Adaptive2/squashing:hist_end,1000000,2000000,0.05,0.95,true,0,0
Adaptive3/squashing,1000000,2000000,0.05,0.95,true,3757290.647,54026.006
Adaptive3/squashing:hist_begin,1000000,2000000,0.05,0.95,true,0,0
Adaptive3/squashing:hist_end,1000000,2000000,0.05,0.95,true,0,0
Usual,1000000,4000000,0.05,0.95,true,4357377.978,90802.346
Usual:hist_begin,1000000,4000000,0.05,0.95,true,0,0
Usual:hist_end,1000000,4000000,0.05,0.95,true,0,0
ParallelUnions/squashing,1000000,4000000,0.05,0.95,true,4481168.980,77018.921
ParallelUnions/squashing:hist_begin,1000000,4000000,0.05,0.95,true,0,0
ParallelUnions/squashing:hist_end,1000000,4000000,0.05,0.95,true,0,0
Adaptive2/squashing,1000000,4000000,0.05,0.95,true,4205156.914,24494.979
Adaptive2/squashing:hist_begin,1000000,4000000,0.05,0.95,true,0,0
Adaptive2/squashing:hist_end,1000000,4000000,0.05,0.95,true,0,0
Adaptive3/squashing,1000000,4000000,0.05,0.95,true,4025188.105,39508.476
Adaptive3/squashing:hist_begin,1000000,4000000,0.05,0.95,true,0,0
Adaptive3/squashing:hist_end,1000000,4000000,0.05,0.95,true,0,0
Usual,1000000,8000000,0.05,0.95,true,4567073.555,27396.528
Usual:hist_begin,1000000,8000000,0.05,0.95,true,0,0
Usual:hist_end,1000000,8000000,0.05,0.95,true,0,0
ParallelUnions/squashing,1000000,8000000,0.05,0.95,true,4670068.493,49740.197
ParallelUnions/squashing:hist_begin,1000000,8000000,0.05,0.95,true,0,0
ParallelUnions/squashing:hist_end,1000000,8000000,0.05,0.95,true,0,0
Adaptive2/squashing,1000000,8000000,0.05,0.95,true,4316366.678,39109.233
Adaptive2/squashing:hist_begin,1000000,8000000,0.05,0.95,true,0,0
Adaptive2/squashing:hist_end,1000000,8000000,0.05,0.95,true,0,0
Adaptive3/squashing,1000000,8000000,0.05,0.95,true,4135108.439,43741.864
Adaptive3/squashing:hist_begin,1000000,8000000,0.05,0.95,true,0,0
Adaptive3/squashing:hist_end,1000000,8000000,0.05,0.95,true,0,0
Usual,1000000,16000000,0.05,0.95,true,4766950.617,34878.178
Usual:hist_begin,1000000,16000000,0.05,0.95,true,0,0
Usual:hist_end,1000000,16000000,0.05,0.95,true,0,0
ParallelUnions/squashing,1000000,16000000,0.05,0.95,true,4804367.538,38956.399
ParallelUnions/squashing:hist_begin,1000000,16000000,0.05,0.95,true,0,0
ParallelUnions/squashing:hist_end,1000000,16000000,0.05,0.95,true,0,0
Adaptive2/squashing,1000000,16000000,0.05,0.95,true,4390935.379,47008.352
Adaptive2/squashing:hist_begin,1000000,16000000,0.05,0.95,true,0,0
Adaptive2/squashing:hist_end,1000000,16000000,0.05,0.95,true,0,0
Adaptive3/squashing,1000000,16000000,0.05,0.95,true,4208355.229,42780.596
Adaptive3/squashing:hist_begin,1000000,16000000,0.05,0.95,true,0,0
Adaptive3/squashing:hist_end,1000000,16000000,0.05,0.95,true,0,0
Usual,1000000,1000000,0.1,0.95,true,3364223.240,79530.615
Usual:hist_begin,1000000,1000000,0.1,0.95,true,0,0
Usual:hist_end,1000000,1000000,0.1,0.95,true,0,0
ParallelUnions/squashing,1000000,1000000,0.1,0.95,true,3760892.267,181869.619
ParallelUnions/squashing:hist_begin,1000000,1000000,0.1,0.95,true,0,0
ParallelUnions/squashing:hist_end,1000000,1000000,0.1,0.95,true,0,0
Adaptive2/squashing,1000000,1000000,0.1,0.95,true,3523289.461,55649.614
Adaptive2/squashing:hist_begin,1000000,1000000,0.1,0.95,true,0,0
Adaptive2/squashing:hist_end,1000000,1000000,0.1,0.95,true,0,0
Adaptive3/squashing,1000000,1000000,0.1,0.95,true,3438543.509,57492.232
Adaptive3/squashing:hist_begin,1000000,1000000,0.1,0.95,true,0,0
Adaptive3/squashing:hist_end,1000000,1000000,0.1,0.95,true,0,0
Usual,1000000,2000000,0.1,0.95,true,3746536.760,41029.210
Usual:hist_begin,1000000,2000000,0.1,0.95,true,0,0
Usual:hist_end,1000000,2000000,0.1,0.95,true,0,0
ParallelUnions/squashing,1000000,2000000,0.1,0.95,true,4121916.759,115314.402
ParallelUnions/squashing:hist_begin,1000000,2000000,0.1,0.95,true,0,0
ParallelUnions/squashing:hist_end,1000000,2000000,0.1,0.95,true,0,0
Adaptive2/squashing,1000000,2000000,0.1,0.95,true,3824898.517,44789.125
Adaptive2/squashing:hist_begin,1000000,2000000,0.1,0.95,true,0,0
Adaptive2/squashing:hist_end,1000000,2000000,0.1,0.95,true,0,0
Adaptive3/squashing,1000000,2000000,0.1,0.95,true,3672496.611,60722.334
Adaptive3/squashing:hist_begin,1000000,2000000,0.1,0.95,true,0,0
Adaptive3/squashing:hist_end,1000000,2000000,0.1,0.95,true,0,0
Usual,1000000,4000000,0.1,0.95,true,4430307.570,68322.410
Usual:hist_begin,1000000,4000000,0.1,0.95,true,0,0
Usual:hist_end,1000000,4000000,0.1,0.95,true,0,0
ParallelUnions/squashing,1000000,4000000,0.1,0.95,true,4501438.030,53207.315
ParallelUnions/squashing:hist_begin,1000000,4000000,0.1,0.95,true,0,0
ParallelUnions/squashing:hist_end,1000000,4000000,0.1,0.95,true,0,0
Adaptive2/squashing,1000000,4000000,0.1,0.95,true,4097500.268,45891.790
Adaptive2/squashing:hist_begin,1000000,4000000,0.1,0.95,true,0,0
Adaptive2/squashing:hist_end,1000000,4000000,0.1,0.95,true,0,0
Adaptive3/squashing,1000000,4000000,0.1,0.95,true,3944802.605,39738.244
Adaptive3/squashing:hist_begin,1000000,4000000,0.1,0.95,true,0,0
Adaptive3/squashing:hist_end,1000000,4000000,0.1,0.95,true,0,0
Usual,1000000,8000000,0.1,0.95,true,4605090.148,38728.106
Usual:hist_begin,1000000,8000000,0.1,0.95,true,0,0
Usual:hist_end,1000000,8000000,0.1,0.95,true,0,0
ParallelUnions/squashing,1000000,8000000,0.1,0.95,true,4692492.275,47742.432
ParallelUnions/squashing:hist_begin,1000000,8000000,0.1,0.95,true,0,0
ParallelUnions/squashing:hist_end,1000000,8000000,0.1,0.95,true,0,0
Adaptive2/squashing,1000000,8000000,0.1,0.95,true,4291806.960,44266.086
Adaptive2/squashing:hist_begin,1000000,8000000,0.1,0.95,true,0,0
Adaptive2/squashing:hist_end,1000000,8000000,0.1,0.95,true,0,0
Adaptive3/squashing,1000000,8000000,0.1,0.95,true,4122313.257,31282.368
Adaptive3/squashing:hist_begin,1000000,8000000,0.1,0.95,true,0,0
Adaptive3/squashing:hist_end,1000000,8000000,0.1,0.95,true,0,0
Usual,1000000,16000000,0.1,0.95,true,4753119.685,49497.416
Usual:hist_begin,1000000,16000000,0.1,0.95,true,0,0
Usual:hist_end,1000000,16000000,0.1,0.95,true,0,0
ParallelUnions/squashing,1000000,16000000,0.1,0.95,true,4786814.766,39786.752
ParallelUnions/squashing:hist_begin,1000000,16000000,0.1,0.95,true,0,0
ParallelUnions/squashing:hist_end,1000000,16000000,0.1,0.95,true,0,0
Adaptive2/squashing,1000000,16000000,0.1,0.95,true,4285447.361,51520.749
Adaptive2/squashing:hist_begin,1000000,16000000,0.1,0.95,true,0,0
Adaptive2/squashing:hist_end,1000000,16000000,0.1,0.95,true,0,0
Adaptive3/squashing,1000000,16000000,0.1,0.95,true,4211627.794,52701.666
Adaptive3/squashing:hist_begin,1000000,16000000,0.1,0.95,true,0,0
Adaptive3/squashing:hist_end,1000000,16000000,0.1,0.95,true,0,0
